diff		class name
0		com.gemstone.gemfire.internal.cache.GridAdvisor$2
0		com.gemstone.gemfire.cache.server.internal.ConnectionCountProbe
0		com.gemstone.gemfire.distributed.internal.InternalDistributedSystem$5
0		com.gemstone.gemfire.SystemFailure$4
0		com.gemstone.gemfire.distributed.internal.membership.jgroup.JGroupMembershipManager$ViewLock
0		java.lang.Terminator$1
0		com.gemstone.gemfire.internal.cache.PartitionedRegionHelper$MemberFailureListener
0		com.sun.org.apache.xerces.internal.impl.dv.dtd.StringDatatypeValidator
0		com.gemstone.gemfire.internal.tools.gfsh.aggregator.AggregatorPartitionFunction
0		java.lang.reflect.ReflectAccess
0		sun.net.DefaultProgressMeteringPolicy
0		com.gemstone.gemfire.cache.client.internal.QueueManagerImpl$QSizeComparator
0		com.gemstone.gemfire.internal.cache.ProxyRegionMap$ProxyRegionEntry
0		com.gemstone.gemfire.internal.jndi.NameParserImpl
0		com.gemstone.gemfire.internal.cache.GridAdvisor$1
0		com.gemstone.gemfire.internal.jta.TransactionManagerImpl$GlobalTransactionComparator
0		com.gemstone.gemfire.distributed.internal.membership.jgroup.JGroupMemberFactory
0		java.security.AccessControlContext$1
0		sun.reflect.GeneratedConstructorAccessor1
0		java.util.Collections$EmptySet
0		com.gemstone.gemfire.internal.cache.tier.InternalBridgeMembership$5
0		com.gemstone.gemfire.distributed.internal.locks.DLockService$1
0		sun.reflect.GeneratedSerializationConstructorAccessor3
0		sun.nio.ch.FileDispatcher
0		com.gemstone.gemfire.internal.cache.Token$EndOfStream
0		sun.reflect.GeneratedConstructorAccessor4
0		com.gemstone.gemfire.internal.cache.tier.InternalBridgeMembership$1
0		java.io.File$1
0		java.lang.ref.Reference$Lock
0		com.gemstone.gemfire.internal.cache.FixedPartitionAttributesListener
0		com.sun.org.apache.xerces.internal.impl.dv.dtd.IDDatatypeValidator
0		com.gemstone.gemfire.internal.cache.VMStatsRegionEntry$1
0		sun.misc.Launcher$Factory
0		java.lang.ProcessEnvironment$NameComparator
0		sun.net.www.protocol.file.Handler
0		sun.reflect.GeneratedSerializationConstructorAccessor5
0		com.gemstone.org.jgroups.util.GemFireTracer
0		sun.reflect.GeneratedConstructorAccessor3
0		com.gemstone.gemfire.internal.cache.PRContainsValueFunction
0		sun.reflect.GeneratedConstructorAccessor2
0		com.gemstone.gemfire.internal.cache.PartitionedRegion$4
0		java.lang.ApplicationShutdownHooks$1
0		com.gemstone.gemfire.internal.cache.TXEntryState$1
0		java.net.InetAddress$1
0		com.gemstone.gemfire.internal.admin.ClientHealthMonitoringRegion$1
0		com.gemstone.gemfire.internal.size.ReflectionObjectSizer$1
0		java.net.URLClassLoader$7
0		java.util.jar.JavaUtilJarAccessImpl
0		javax.xml.parsers.SecuritySupport
0		com.sun.org.apache.xerces.internal.impl.dv.dtd.IDREFDatatypeValidator
0		sun.misc.Unsafe
0		com.gemstone.gemfire.internal.cache.NotAvailable
0		com.gemstone.gemfire.internal.size.ReflectionObjectSizer
0		java.lang.ProcessEnvironment$EntryComparator
0		sun.security.provider.NativeSeedGenerator
0		com.gemstone.gemfire.internal.cache.control.InternalResourceManager$ResourceObserverAdapter
0		sun.net.www.protocol.jar.JarFileFactory
0		com.gemstone.gemfire.distributed.internal.locks.DummyDLockStats
0		com.gemstone.gemfire.internal.cache.control.InternalResourceManager$DummyMemoryPoolMXBean
0		java.util.Collections$ReverseComparator
0		com.gemstone.gemfire.internal.cache.Token$LocalInvalid
0		sun.reflect.GeneratedSerializationConstructorAccessor1
0		java.util.Hashtable$EmptyIterator
0		com.gemstone.gemfire.distributed.internal.locks.DLockService$SuspendLockingToken
0		sun.reflect.GeneratedSerializationConstructorAccessor4
0		com.gemstone.gemfire.distributed.internal.DistributionManager$MembersLock
0		sun.reflect.GeneratedSerializationConstructorAccessor6
0		java.util.Hashtable$EmptyEnumerator
0		java.lang.String$CaseInsensitiveComparator
0		java.util.concurrent.ThreadPoolExecutor$AbortPolicy
0		com.gemstone.gemfire.internal.cache.partitioned.SizedBasedLoadProbe
0		com.gemstone.gemfire.internal.cache.Token$Invalid
0		java.util.regex.Pattern$CharPropertyNames$5
-1		java.util.LinkedHashMap$Entry
-1		java.net.Inet6Address
-1		sun.nio.ch.SocketChannelImpl
-1		java.util.concurrent.atomic.AtomicInteger
-1		java.io.FileDescriptor
-1		[Ljava.net.InetAddress;
-1		sun.nio.ch.WindowsSelectorImpl
-1		java.net.InetSocketAddress
-1		java.nio.channels.spi.AbstractInterruptibleChannel$1
-1		sun.nio.ch.SourceChannelImpl
-1		[Lsun.nio.ch.SelectionKeyImpl;
-1		sun.nio.ch.SinkChannelImpl
-1		java.util.concurrent.atomic.AtomicBoolean
-1		sun.nio.ch.WindowsSelectorImpl$FdMap
-1		sun.nio.ch.WindowsSelectorImpl$SubSelector
-1		sun.nio.ch.WindowsSelectorImpl$FinishLock
-1		sun.nio.ch.AllocatedNativeObject
-1		sun.nio.ch.PollArrayWrapper
-1		sun.nio.ch.WindowsSelectorImpl$StartLock
-1		sun.nio.ch.Util$2
-1		sun.nio.ch.PipeImpl
-1		sun.nio.ch.Util$SelectorWrapper
-1		sun.nio.ch.Util$SelectorWrapper$Closer
-2		sun.reflect.NativeConstructorAccessorImpl
-2		java.net.InetAddress$CacheEntry
-8		java.util.ResourceBundle$CacheKey
-8		java.util.ResourceBundle$BundleReference
-8		java.util.ResourceBundle$LoaderReference
